time,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_energy,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_volume,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_power,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_flow,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_supply_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_return_temperature,/TM023_0_21_1125/Lon/Net/LAB01_QMV01/Kamstrup_HEAT_KMP_TAC/Node Object [0]/Space_heating_LAB01_operation_hours
2024-01-01 06:28:00,264560000.0,5668300.0,10800.0,0.0558333322,70.8300018311,23.1000003815,64832.0
2024-01-01 06:29:00,264560000.0,5668300.0,11200.0,0.0577777773,70.8300018311,23.1000003815,64832.0
2024-01-01 06:30:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64832.0
2024-01-01 06:31:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64832.0
2024-01-01 06:32:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64832.0
2024-01-01 06:33:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64832.0
2024-01-01 06:34:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64832.0
2024-01-01 06:35:00,264560000.0,5668300.0,12000.0,0.061944443700000004,70.6699981689,22.9200000763,64832.0
2024-01-01 06:36:00,264560000.0,5668300.0,12000.0,0.061944443700000004,70.6699981689,22.9200000763,64833.0
2024-01-01 06:37:00,264560000.0,5668300.0,11700.0,0.0599999987,70.6699981689,22.9200000763,64833.0
2024-01-01 06:38:00,264570000.0,5668400.0,11800.0,0.061944443700000004,70.2799987793,23.3500003815,64833.0
2024-01-01 06:39:00,264570000.0,5668400.0,11800.0,0.061944443700000004,70.2799987793,23.3500003815,64833.0
2024-01-01 06:40:00,264570000.0,5668400.0,11800.0,0.061944443700000004,70.2300033569,23.3899993896,64833.0
2024-01-01 06:41:00,264570000.0,5668400.0,11400.0,0.0599999987,70.2300033569,23.3899993896,64833.0
2024-01-01 06:42:00,264570000.0,5668400.0,11400.0,0.0599999987,70.2300033569,23.3899993896,64833.0
2024-01-01 06:43:00,264570000.0,5668400.0,11400.0,0.0599999987,70.2300033569,23.3899993896,64833.0
2024-01-01 06:44:00,264570000.0,5668400.0,11000.0,0.0577777773,70.2300033569,23.3899993896,64833.0
2024-01-01 06:45:00,264570000.0,5668400.0,11000.0,0.0577777773,70.2300033569,23.3899993896,64833.0
2024-01-01 06:46:00,264570000.0,5668400.0,11000.0,0.0577777773,70.2300033569,23.3899993896,64833.0
2024-01-01 06:47:00,264570000.0,5668400.0,10600.0,0.0558333322,70.2300033569,23.3899993896,64833.0
2024-01-01 06:48:00,264570000.0,5668400.0,10600.0,0.0558333322,70.2300033569,23.3899993896,64833.0
2024-01-01 06:49:00,264570000.0,5668400.0,10300.0,0.0538888872,70.2300033569,23.3899993896,64833.0
2024-01-01 06:50:00,264570000.0,5668400.0,10300.0,0.0538888872,70.0,22.9799995422,64833.0
2024-01-01 06:51:00,264570000.0,5668400.0,10700.0,0.0558333322,70.0,22.9799995422,64833.0
2024-01-01 06:52:00,264570000.0,5668400.0,10700.0,0.0558333322,70.0,22.9799995422,64833.0
2024-01-01 06:53:00,264570000.0,5668400.0,11000.0,0.0577777773,70.0,22.9799995422,64833.0
2024-01-01 06:54:00,264570000.0,5668400.0,11500.0,0.0599999987,70.0,22.9799995422,64833.0
2024-01-01 06:55:00,264570000.0,5668400.0,10700.0,0.0558333322,70.0,22.9799995422,64833.0
2024-01-01 06:56:00,264570000.0,5668400.0,11800.0,0.061944443700000004,70.0,22.9799995422,64833.0
2024-01-01 06:57:00,264570000.0,5668400.0,11500.0,0.0599999987,70.0,22.9799995422,64833.0
2024-01-01 06:58:00,264570000.0,5668400.0,11500.0,0.0599999987,70.0,22.9799995422,64833.0
2024-01-01 06:59:00,264570000.0,5668400.0,11500.0,0.0599999987,70.0,22.9799995422,64833.0
2024-01-01 07:00:00,264570000.0,5668400.0,11400.0,0.0599999987,69.9000015259,23.1800003052,64833.0
2024-01-01 07:01:00,264570000.0,5668400.0,11400.0,0.0599999987,69.9000015259,23.1800003052,64833.0
2024-01-01 07:02:00,264570000.0,5668400.0,11400.0,0.0599999987,69.9000015259,23.1800003052,64833.0
2024-01-01 07:03:00,264570000.0,5668400.0,11000.0,0.0577777773,69.9000015259,23.1800003052,64833.0
2024-01-01 07:04:00,264570000.0,5668400.0,11400.0,0.0599999987,69.9000015259,23.1800003052,64833.0
2024-01-01 07:05:00,264570000.0,5668400.0,11400.0,0.0599999987,69.9000015259,23.1800003052,64833.0
2024-01-01 07:06:00,264570000.0,5668400.0,11800.0,0.061944443700000004,69.9000015259,23.1800003052,64833.0
2024-01-01 07:07:00,264570000.0,5668500.0,11800.0,0.061944443700000004,70.0,23.3600006104,64833.0
2024-01-01 07:08:00,264570000.0,5668500.0,11000.0,0.0577777773,70.0,23.3600006104,64833.0
2024-01-01 07:09:00,264570000.0,5668500.0,11400.0,0.0599999987,70.0,23.3600006104,64833.0
2024-01-01 07:10:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:11:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:12:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:13:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:14:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:15:00,264570000.0,5668500.0,11000.0,0.0577777773,70.2099990845,23.3500003815,64833.0
2024-01-01 07:16:00,264570000.0,5668500.0,10600.0,0.0558333322,70.2099990845,23.3500003815,64833.0
