timestamp,RoomA:Light__level__ceiling,RoomA:Light__manual_on_off_signal,RoomA:People__amount,RoomA:Sensor__CO2,RoomA:Sensor__room_temperature,RoomA:Window__opened_closed,RoomA_is_occupied
2023-04-04 14:55:00,188.8784943,0.0,3.0,680.0,23.70000076,0.0,1
2023-04-04 15:00:00,189.8677826,0.0,3.0,680.0,23.77000046,0.0,1
2023-04-04 15:05:00,182.5364685,0.0,4.0,680.0,23.61000061,0.0,1
2023-04-04 15:10:00,170.579361,0.0,2.0,680.0,23.5,0.0,1
2023-04-04 15:15:00,165.9087219,0.0,4.0,680.0,23.61000061,0.0,1
2023-04-04 15:20:00,161.4772491,0.0,4.0,680.0,23.61000061,0.0,1
2023-04-04 15:25:00,157.6308899,0.0,3.0,680.0,23.72999954,0.0,1
2023-04-04 15:30:00,156.4319458,0.0,3.0,680.0,23.68000031,0.0,1
2023-04-04 15:35:00,155.2471008,0.0,3.0,680.0,23.77000046,0.0,1
2023-04-04 15:40:00,148.9750824,0.0,4.0,680.0,23.65999985,0.0,1
2023-04-04 15:45:00,154.5555725,0.0,3.0,680.0,23.65999985,0.0,1
2023-04-04 15:50:00,131.1276093,0.0,3.0,680.0,23.65999985,0.0,1
2023-04-04 15:55:00,136.7665253,0.0,1.0,685.0,23.75,0.0,1
2023-04-04 16:00:00,143.7492981,0.0,1.0,685.0,23.54000092,0.0,1
2023-04-04 16:05:00,142.3028564,0.0,2.0,685.0,23.45000076,0.0,1
2023-04-04 16:10:00,124.1740494,0.0,2.0,685.0,23.61000061,0.0,1
2023-04-04 16:15:00,51.25511169,0.0,2.0,685.0,23.54000092,0.0,1
2023-04-04 16:20:00,13.95851707,0.0,0.0,685.0,23.59000015,0.0,1
2023-04-04 16:25:00,19.04128647,0.0,0.0,685.0,23.40999985,0.0,1
2023-04-04 16:30:00,17.59988594,0.0,0.0,685.0,23.36000061,0.0,1
2023-04-04 16:35:00,11.18222332,0.0,0.0,685.0,23.27000046,0.0,1
2023-04-04 16:40:00,7.651268959,0.0,0.0,685.0,23.27000046,0.0,1
2023-04-04 16:45:00,4.920300007,0.0,0.0,685.0,23.34000015,0.0,1
2023-04-04 16:50:00,4.982156277,0.0,0.0,615.0,23.18000031,0.0,1
2023-04-04 16:55:00,6.323768616,0.0,0.0,665.0,23.05999947,0.0,1
2023-04-04 17:00:00,7.594065666,0.0,1.0,665.0,23.05999947,0.0,1
2023-04-04 17:05:00,59.8736496,0.0,1.0,665.0,23.29000092,0.0,1
2023-04-04 17:10:00,14.00875664,0.0,0.0,665.0,23.22999954,0.0,1
2023-04-04 17:15:00,11.63427162,0.0,0.0,665.0,23.22999954,0.0,1
2023-04-04 17:20:00,13.84999466,0.0,0.0,665.0,23.20000076,0.0,1
2023-04-04 17:25:00,16.07406044,0.0,0.0,665.0,23.15999985,0.0,1
2023-04-04 17:30:00,21.99529457,0.0,0.0,665.0,23.05999947,0.0,1
2023-04-04 17:35:00,28.19862366,0.0,0.0,665.0,23.09000015,0.0,1
2023-04-04 17:40:00,34.64476395,0.0,0.0,665.0,22.96999931,0.0,1
2023-04-04 17:45:00,221.6300659,0.0,0.0,665.0,23.36000061,0.0,1
2023-04-04 17:50:00,262.6681519,0.0,0.0,665.0,22.96999931,0.0,1
2023-04-04 17:55:00,251.0358734,0.0,0.0,665.0,23.05999947,0.0,1
2023-04-04 18:00:00,236.5241547,0.0,0.0,665.0,23.15999985,0.0,1
2023-04-04 18:05:00,216.1392517,0.0,0.0,665.0,23.27000046,0.0,1
2023-04-04 18:10:00,234.1962128,0.0,0.0,673.0,23.27000046,0.0,1
2023-04-04 18:15:00,242.4369507,0.0,0.0,673.0,23.36000061,0.0,1
2023-04-04 18:20:00,255.7038727,0.0,0.0,673.0,23.25,0.0,1
2023-04-04 18:25:00,242.8346405,0.0,0.0,673.0,23.34000015,0.0,1
2023-04-04 18:30:00,225.1801147,0.0,0.0,673.0,23.36000061,0.0,1
2023-04-04 18:35:00,197.8727875,0.0,0.0,673.0,23.47999954,0.0,1
2023-04-04 18:40:00,188.8130646,0.0,0.0,673.0,23.40999985,0.0,1
2023-04-04 18:45:00,162.3740997,0.0,0.0,673.0,23.56999969,0.0,1
2023-04-04 18:50:00,64.11560822,0.0,0.0,673.0,23.40999985,0.0,1
2023-04-04 18:55:00,29.24891853,0.0,0.0,673.0,23.45000076,0.0,1
2023-04-04 19:00:00,48.47968674,0.0,0.0,673.0,23.56999969,0.0,1
2023-04-04 19:05:00,51.09908295,0.0,0.0,673.0,23.54000092,0.0,1
2023-04-04 19:10:00,84.10328674,0.0,0.0,673.0,23.56999969,0.0,1
2023-04-04 19:15:00,44.10754395,0.0,0.0,673.0,23.37999916,0.0,1
2023-04-04 19:20:00,43.27432632,0.0,0.0,673.0,23.45000076,0.0,1
2023-04-04 19:25:00,22.09467316,0.0,0.0,673.0,23.45000076,0.0,1
2023-04-04 19:30:00,30.30945969,0.0,0.0,673.0,23.72999954,0.0,1
2023-04-04 19:35:00,21.52026558,0.0,0.0,673.0,23.81999969,0.0,1
2023-04-04 19:40:00,11.76450729,0.0,0.0,673.0,23.68000031,0.0,1
2023-04-04 19:45:00,7.739514351,0.0,0.0,673.0,23.61000061,0.0,1
2023-04-04 19:50:00,5.848288536,0.0,0.0,673.0,23.56999969,0.0,1
2023-04-04 19:55:00,4.420352936,0.0,0.0,673.0,23.40999985,0.0,1
2023-04-04 20:00:00,3.253662825,0.0,0.0,673.0,23.47999954,0.0,1
2023-04-04 20:05:00,2.549010038,0.0,0.0,673.0,23.40999985,0.0,1
2023-04-04 20:10:00,2.01299119,0.0,0.0,673.0,23.27000046,0.0,1
2023-04-04 20:15:00,1.888827443,0.0,0.0,673.0,23.37999916,0.0,1
2023-04-04 20:20:00,1.870129585,0.0,0.0,673.0,23.22999954,0.0,1
2023-04-04 20:25:00,1.876371861,0.0,0.0,673.0,23.13999939,0.0,1
2023-04-04 20:30:00,1.89100039,0.0,0.0,673.0,23.18000031,0.0,1
2023-04-04 20:35:00,1.851777554,0.0,0.0,673.0,23.27000046,0.0,1
2023-04-04 20:40:00,1.862628818,0.0,0.0,673.0,23.15999985,0.0,1
2023-04-04 20:45:00,1.869280934,0.0,0.0,673.0,23.22999954,0.0,1
2023-04-04 20:50:00,1.862512946,0.0,0.0,673.0,23.13999939,0.0,1
2023-04-04 20:55:00,1.867068291,0.0,0.0,673.0,23.09000015,0.0,1
2023-04-04 21:00:00,1.882424474,0.0,0.0,673.0,22.98999977,0.0,1
2023-04-04 21:05:00,1.910649538,0.0,0.0,673.0,23.02000046,0.0,1
2023-04-04 21:10:00,1.881875634,0.0,0.0,673.0,23.02000046,0.0,1
2023-04-04 21:15:00,1.891485095,0.0,0.0,673.0,22.94000053,0.0,1
2023-04-04 21:20:00,1.956899047,0.0,0.0,673.0,22.87000084,0.0,1
2023-04-04 21:25:00,1.895208597,0.0,1.0,673.0,22.75,0.0,1
2023-04-04 21:30:00,1.914921403,0.0,1.0,673.0,22.87000084,0.0,1
2023-04-04 21:35:00,1.915703416,0.0,0.0,673.0,22.92000008,0.0,1
2023-04-04 21:40:00,1.982737184,0.0,0.0,673.0,22.98999977,0.0,1
2023-04-04 21:45:00,2.013860226,0.0,0.0,673.0,22.81999969,0.0,1
2023-04-04 21:50:00,1.974092126,0.0,0.0,673.0,22.75,0.0,1
2023-04-04 21:55:00,1.949376702,0.0,0.0,622.0,22.62999916,0.0,1
2023-04-04 22:00:00,1.979590893,0.0,0.0,622.0,22.65999985,0.0,0
2023-04-04 22:05:00,1.973239303,0.0,0.0,622.0,22.78000069,0.0,0
2023-04-04 22:10:00,1.982264042,0.0,0.0,622.0,22.65999985,0.0,0
2023-04-04 22:15:00,1.956263661,0.0,0.0,622.0,22.68000031,0.0,0
2023-04-04 22:20:00,1.891993761,0.0,0.0,622.0,22.68000031,0.0,0
2023-04-04 22:25:00,1.927268386,0.0,0.0,622.0,22.65999985,0.0,0
2023-04-04 22:30:00,1.929447413,0.0,0.0,622.0,22.57999992,0.0,0
2023-04-04 22:35:00,1.986045361,0.0,0.0,622.0,22.55999947,0.0,0
2023-04-04 22:40:00,1.953602314,0.0,0.0,622.0,22.70000076,0.0,0
2023-04-04 22:45:00,1.959776163,0.0,0.0,622.0,22.57999992,0.0,0
2023-04-04 22:50:00,1.921019554,0.0,0.0,622.0,22.61000061,0.0,0
2023-04-04 22:55:00,1.85887444,0.0,0.0,622.0,22.68000031,0.0,0
2023-04-04 23:00:00,1.942096949,0.0,0.0,622.0,22.55999947,0.0,0
2023-04-04 23:05:00,1.908915162,0.0,0.0,622.0,22.57999992,0.0,0
2023-04-04 23:10:00,1.923949242,0.0,0.0,622.0,22.54000092,0.0,0
2023-04-04 23:15:00,1.907930255,0.0,0.0,622.0,22.51000023,0.0,0
2023-04-04 23:20:00,1.857488513,0.0,0.0,622.0,22.51000023,0.0,0
2023-04-04 23:25:00,1.877909184,0.0,0.0,622.0,22.44000053,0.0,0
2023-04-04 23:30:00,1.911024094,0.0,0.0,622.0,22.51000023,0.0,0
2023-04-04 23:35:00,1.914084196,0.0,0.0,622.0,22.42000008,0.0,0
2023-04-04 23:40:00,1.898528457,0.0,0.0,572.0,22.46999931,0.0,0
2023-04-04 23:45:00,1.883468509,0.0,0.0,572.0,22.48999977,0.0,0
2023-04-04 23:50:00,1.899769187,0.0,0.0,572.0,22.48999977,0.0,0
2023-04-04 23:55:00,1.910869122,0.0,0.0,572.0,22.32999992,0.0,0
2023-04-05 00:00:00,1.965325117,0.0,0.0,572.0,22.39999962,0.0,0
2023-04-05 00:05:00,1.904905915,0.0,0.0,599.0,22.44000053,0.0,0
2023-04-05 00:10:00,2.015938997,0.0,0.0,599.0,22.39999962,0.0,0
2023-04-05 00:15:00,1.945890784,0.0,0.0,599.0,22.32999992,0.0,0
2023-04-05 00:20:00,1.922308445,0.0,0.0,599.0,22.39999962,0.0,0
2023-04-05 00:25:00,1.947309732,0.0,0.0,599.0,22.29000092,0.0,0
2023-04-05 00:30:00,1.977656841,0.0,0.0,599.0,22.29000092,0.0,0
2023-04-05 00:35:00,2.007188797,0.0,0.0,599.0,22.39999962,0.0,0
2023-04-05 00:40:00,2.046372652,0.0,0.0,599.0,22.26000023,0.0,0
2023-04-05 00:45:00,1.925628424,0.0,0.0,599.0,22.23999977,0.0,0
2023-04-05 00:50:00,2.006962538,0.0,0.0,599.0,22.26000023,0.0,0
2023-04-05 00:55:00,1.935329437,0.0,0.0,599.0,22.26000023,0.0,0
2023-04-05 01:00:00,1.958048463,0.0,0.0,599.0,22.29000092,0.0,0
2023-04-05 01:05:00,1.952263236,0.0,0.0,599.0,22.37999916,0.0,0
2023-04-05 01:10:00,1.952837825,0.0,0.0,599.0,22.29000092,0.0,0
2023-04-05 01:15:00,2.080792189,0.0,0.0,599.0,22.19000053,0.0,0
2023-04-05 01:20:00,1.904477239,0.0,0.0,599.0,22.21999931,0.0,0
2023-04-05 01:25:00,1.89711237,0.0,0.0,599.0,22.21999931,0.0,0
2023-04-05 01:30:00,1.903678775,0.0,0.0,599.0,22.32999992,0.0,0
2023-04-05 01:35:00,1.933193445,0.0,0.0,599.0,22.01000023,0.0,0
2023-04-05 01:40:00,1.911322713,0.0,0.0,599.0,22.30999947,0.0,0
2023-04-05 01:45:00,1.907817245,0.0,0.0,599.0,22.19000053,0.0,0
2023-04-05 01:50:00,1.865423083,0.0,0.0,599.0,22.14999962,0.0,0
2023-04-05 01:55:00,1.878756523,0.0,0.0,599.0,22.17000008,0.0,0
2023-04-05 02:00:00,1.934850931,0.0,0.0,599.0,22.14999962,0.0,0
2023-04-05 02:05:00,1.897902131,0.0,0.0,599.0,22.12999916,0.0,0
2023-04-05 02:10:00,1.910632968,0.0,0.0,599.0,22.19000053,0.0,0
2023-04-05 02:15:00,1.94758296,0.0,0.0,599.0,22.14999962,0.0,0
2023-04-05 02:20:00,1.89637506,0.0,0.0,537.0,22.23999977,0.0,0
2023-04-05 02:25:00,1.894945383,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 02:30:00,1.881267548,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 02:35:00,1.910110951,0.0,0.0,537.0,22.12999916,0.0,0
2023-04-05 02:40:00,1.941163421,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 02:45:00,1.937419295,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 02:50:00,1.929880381,0.0,0.0,537.0,22.14999962,0.0,0
2023-04-05 02:55:00,1.871303558,0.0,0.0,537.0,22.12999916,0.0,0
2023-04-05 03:00:00,1.931677461,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 03:05:00,1.982618094,0.0,0.0,537.0,22.12999916,0.0,0
2023-04-05 03:10:00,1.944971323,0.0,0.0,537.0,22.04000092,0.0,0
2023-04-05 03:15:00,1.964689732,0.0,0.0,537.0,22.12999916,0.0,0
2023-04-05 03:20:00,1.936881304,0.0,0.0,537.0,22.04000092,0.0,0
2023-04-05 03:25:00,1.989890337,0.0,0.0,537.0,22.05999947,0.0,0
2023-04-05 03:30:00,1.959341288,0.0,0.0,537.0,22.04000092,0.0,0
2023-04-05 03:35:00,1.909679294,0.0,0.0,537.0,22.01000023,0.0,0
2023-04-05 03:40:00,1.957032561,0.0,0.0,537.0,21.98999977,0.0,0
2023-04-05 03:45:00,1.961787462,0.0,0.0,537.0,22.01000023,0.0,0
2023-04-05 03:50:00,1.919427156,0.0,0.0,537.0,22.10000038,0.0,0
2023-04-05 03:55:00,1.925393105,0.0,0.0,537.0,21.98999977,0.0,0
2023-04-05 04:00:00,1.886637211,0.0,0.0,537.0,22.01000023,0.0,0
2023-04-05 04:05:00,1.923276901,0.0,0.0,537.0,22.04000092,0.0,0
2023-04-05 04:10:00,1.881839752,0.0,0.0,537.0,22.14999962,0.0,0
2023-04-05 04:15:00,1.923578858,0.0,0.0,537.0,22.05999947,0.0,0
2023-04-05 04:20:00,1.886940122,0.0,0.0,537.0,21.98999977,0.0,0
2023-04-05 04:25:00,1.883384228,0.0,0.0,538.0,22.01000023,0.0,0
2023-04-05 04:30:00,1.90938139,0.0,0.0,538.0,22.04000092,0.0,0
2023-04-05 04:35:00,1.902625799,0.0,0.0,538.0,21.98999977,0.0,0
2023-04-05 04:40:00,1.886538029,0.0,0.0,538.0,21.98999977,0.0,0
2023-04-05 04:45:00,1.93704176,0.0,0.0,538.0,21.96999931,0.0,0
2023-04-05 04:50:00,1.944830775,0.0,0.0,538.0,21.98999977,0.0,0
2023-04-05 04:55:00,1.945575476,0.0,0.0,538.0,21.95000076,0.0,0
2023-04-05 05:00:00,1.940834761,0.0,0.0,538.0,21.95000076,0.0,0
2023-04-05 05:05:00,1.909519672,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 05:10:00,1.919734955,0.0,0.0,538.0,21.85000038,0.0,0
2023-04-05 05:15:00,1.919804215,0.0,0.0,538.0,21.92000008,0.0,0
2023-04-05 05:20:00,1.913602114,0.0,0.0,538.0,21.98999977,0.0,0
2023-04-05 05:25:00,1.986670733,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 05:30:00,1.943000913,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 05:35:00,1.94377768,0.0,0.0,538.0,22.01000023,0.0,0
2023-04-05 05:40:00,1.968662262,0.0,0.0,538.0,21.79999924,0.0,0
2023-04-05 05:45:00,2.018963337,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 05:50:00,1.974421978,0.0,0.0,538.0,21.95000076,0.0,0
2023-04-05 05:55:00,1.923460722,0.0,0.0,538.0,21.89999962,0.0,0
2023-04-05 06:00:00,1.944734216,0.0,0.0,538.0,21.89999962,0.0,0
2023-04-05 06:05:00,1.973017812,0.0,0.0,538.0,21.96999931,0.0,0
2023-04-05 06:10:00,2.003964186,0.0,0.0,538.0,21.85000038,0.0,0
2023-04-05 06:15:00,1.896516085,0.0,0.0,538.0,21.95000076,0.0,0
2023-04-05 06:20:00,1.944700003,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 06:25:00,1.920765877,0.0,0.0,538.0,21.75,0.0,0
2023-04-05 06:30:00,1.923305512,0.0,0.0,538.0,21.70999908,0.0,0
2023-04-05 06:35:00,2.012092114,0.0,0.0,538.0,21.87000084,0.0,0
2023-04-05 06:40:00,1.948773503,0.0,0.0,538.0,21.92000008,0.0,0
2023-04-05 06:45:00,2.122150898,0.0,0.0,538.0,21.78000069,0.0,0
2023-04-05 06:50:00,2.620221138,0.0,0.0,538.0,21.82999992,0.0,0
2023-04-05 06:55:00,3.532080174,0.0,0.0,538.0,21.78000069,0.0,0
2023-04-05 07:00:00,4.263113976,0.0,0.0,538.0,21.85000038,0.0,1
2023-04-05 07:05:00,5.3072896,0.0,0.0,538.0,21.92000008,0.0,1
2023-04-05 07:10:00,6.36871624,0.0,0.0,538.0,21.72999954,0.0,1
2023-04-05 07:15:00,7.301925659,0.0,0.0,538.0,21.78000069,0.0,1
2023-04-05 07:20:00,8.251873016,0.0,0.0,538.0,21.82999992,0.0,1
2023-04-05 07:25:00,9.44572258,0.0,0.0,538.0,21.82999992,0.0,1
2023-04-05 07:30:00,10.53942204,0.0,0.0,538.0,21.87000084,0.0,1
2023-04-05 07:35:00,11.42703533,0.0,0.0,538.0,21.72999954,0.0,1
2023-04-05 07:40:00,12.3950634,0.0,0.0,538.0,21.70999908,0.0,1
2023-04-05 07:45:00,13.31863308,0.0,0.0,538.0,21.92000008,0.0,1
2023-04-05 07:50:00,13.92319298,0.0,0.0,538.0,21.79999924,0.0,1
2023-04-05 07:55:00,14.76803494,0.0,0.0,538.0,21.75,0.0,1
2023-04-05 08:00:00,15.28079796,0.0,0.0,488.0,22.30999947,0.0,1
2023-04-05 08:05:00,15.83219242,0.0,0.0,488.0,22.23999977,0.0,1
2023-04-05 08:10:00,16.66832352,0.0,0.0,488.0,22.01000023,0.0,1
2023-04-05 08:15:00,17.76617622,0.0,0.0,488.0,22.05999947,0.0,1
2023-04-05 08:20:00,18.21248436,0.0,0.0,488.0,22.01000023,0.0,1
2023-04-05 08:25:00,18.37439346,0.0,0.0,488.0,22.10000038,0.0,1
2023-04-05 08:30:00,18.79175186,0.0,0.0,488.0,22.01000023,0.0,1
2023-04-05 08:35:00,19.45675087,0.0,0.0,488.0,21.98999977,0.0,1
2023-04-05 08:40:00,19.68081474,0.0,0.0,488.0,22.05999947,0.0,1
2023-04-05 08:45:00,19.70660019,0.0,0.0,488.0,22.12999916,0.0,1
2023-04-05 08:50:00,19.93230438,0.0,0.0,488.0,22.10000038,0.0,1
2023-04-05 08:55:00,20.44878387,0.0,0.0,488.0,22.07999992,0.0,1
2023-04-05 09:00:00,20.85062218,0.0,0.0,488.0,22.01000023,0.0,1
2023-04-05 09:05:00,100.1707458,0.0,1.0,538.0,22.17000008,0.0,1
2023-04-05 09:10:00,155.0212097,0.0,5.0,588.0,22.26000023,0.0,1
2023-04-05 09:15:00,174.2589569,0.0,4.0,638.0,22.42000008,0.0,1
2023-04-05 09:20:00,171.4488831,0.0,3.0,689.0,22.42000008,0.0,1
2023-04-05 09:25:00,174.2923126,0.0,4.0,689.0,22.54000092,0.0,1
2023-04-05 09:30:00,173.7447815,0.0,4.0,739.0,22.55999947,0.0,1
2023-04-05 09:35:00,170.2452545,0.0,4.0,739.0,22.54000092,0.0,1
2023-04-05 09:40:00,167.471283,0.0,4.0,863.0,22.62999916,0.0,1
2023-04-05 09:45:00,173.8512421,0.0,5.0,813.0,22.85000038,0.0,1
2023-04-05 09:50:00,177.3741302,0.0,4.0,713.0,22.72999954,0.0,1
2023-04-05 09:55:00,170.3985138,0.0,6.0,713.0,22.85000038,0.0,1
2023-04-05 10:00:00,147.07901,0.0,6.0,713.0,22.96999931,0.0,1
2023-04-05 10:05:00,160.8198242,0.0,5.0,763.0,23.20000076,0.0,1
2023-04-05 10:10:00,170.0277252,0.0,5.0,813.0,23.22999954,0.0,1
2023-04-05 10:15:00,167.9838257,0.0,5.0,813.0,23.11000061,0.0,1
2023-04-05 10:20:00,35.79055023,0.0,5.0,818.0,23.25,0.0,1
2023-04-05 10:25:00,28.43190002,0.0,0.0,818.0,23.11000061,0.0,1
2023-04-05 10:30:00,27.68240166,0.0,0.0,718.0,22.92000008,0.0,1
2023-04-05 10:35:00,27.30282402,0.0,0.0,668.0,22.81999969,0.0,1
2023-04-05 10:40:00,27.10619354,0.0,0.0,668.0,22.85000038,0.0,1
2023-04-05 10:45:00,27.27018738,0.0,0.0,618.0,22.72999954,0.0,1
2023-04-05 10:50:00,27.46874809,0.0,0.0,618.0,22.68000031,0.0,1
2023-04-05 10:55:00,27.45528221,0.0,0.0,618.0,22.70000076,0.0,1
2023-04-05 11:00:00,27.33751297,0.0,0.0,618.0,22.68000031,0.0,1
2023-04-05 11:05:00,27.16955185,0.0,0.0,568.0,22.70000076,0.0,1
2023-04-05 11:10:00,27.05469894,0.0,0.0,568.0,22.70000076,0.0,1
2023-04-05 11:15:00,26.97177696,0.0,0.0,568.0,22.70000076,0.0,1
2023-04-05 11:20:00,26.855896,0.0,0.0,568.0,22.65999985,0.0,1
2023-04-05 11:25:00,26.8663044,0.0,0.0,568.0,22.68000031,0.0,1
2023-04-05 11:30:00,26.85906982,0.0,0.0,568.0,22.61000061,0.0,1
2023-04-05 11:35:00,26.79841232,0.0,0.0,568.0,22.61000061,0.0,1
2023-04-05 11:40:00,26.71574211,0.0,0.0,568.0,22.65999985,0.0,1
2023-04-05 11:45:00,26.73082733,0.0,0.0,568.0,22.65999985,0.0,1
2023-04-05 11:50:00,26.767519,0.0,0.0,568.0,22.70000076,0.0,1
2023-04-05 11:55:00,27.58789253,0.0,3.0,568.0,22.72999954,0.0,1
2023-04-05 12:00:00,26.77689743,0.0,3.0,618.0,22.79999924,0.0,1
2023-04-05 12:05:00,28.30489922,0.0,2.0,668.0,22.94000053,0.0,1
2023-04-05 12:10:00,28.13894653,0.0,0.0,618.0,22.62999916,0.0,1
2023-04-05 12:15:00,28.93391991,0.0,0.0,618.0,22.70000076,0.0,1
2023-04-05 12:20:00,29.59892273,0.0,0.0,618.0,22.85000038,0.0,1
2023-04-05 12:25:00,29.92492104,0.0,0.0,618.0,22.78000069,0.0,1
2023-04-05 12:30:00,30.35811806,0.0,0.0,618.0,22.57999992,0.0,1
2023-04-05 12:35:00,34.30761337,0.0,0.0,618.0,22.85000038,0.0,1
2023-04-05 12:40:00,42.56820297,0.0,0.0,618.0,22.72999954,0.0,1
2023-04-05 12:45:00,43.632061,0.0,0.0,618.0,22.78000069,0.0,1
2023-04-05 12:50:00,40.05168152,0.0,0.0,618.0,22.92000008,0.0,1
2023-04-05 12:55:00,39.54117203,0.0,0.0,618.0,22.79999924,0.0,1
2023-04-05 13:00:00,36.17809296,0.0,3.0,668.0,22.89999962,0.0,1
2023-04-05 13:05:00,39.11075211,0.0,4.0,668.0,23.02000046,0.0,1
2023-04-05 13:10:00,37.90298843,0.0,4.0,718.0,23.15999985,0.0,1
2023-04-05 13:15:00,35.48201752,0.0,4.0,718.0,23.05999947,0.0,1
2023-04-05 13:20:00,42.56220627,0.0,5.0,768.0,23.13999939,0.0,1
2023-04-05 13:25:00,39.89667892,0.0,0.0,768.0,23.09000015,0.0,1
2023-04-05 13:30:00,37.07667923,0.0,0.0,717.0,22.94000053,0.0,1
2023-04-05 13:35:00,38.02655792,0.0,0.0,666.0,23.13999939,0.0,1
2023-04-05 13:40:00,40.0584259,0.0,0.0,666.0,22.89999962,0.0,1
2023-04-05 13:45:00,40.15259171,0.0,0.0,619.0,23.02000046,0.0,1
2023-04-05 13:50:00,40.71684647,0.0,0.0,619.0,22.94000053,0.0,1
2023-04-05 13:55:00,35.68129349,0.0,0.0,619.0,22.96999931,0.0,1
2023-04-05 14:00:00,34.0823555,0.0,0.0,619.0,22.94000053,0.0,1
2023-04-05 14:05:00,32.82183456,0.0,0.0,549.0,22.92000008,0.0,1
2023-04-05 14:10:00,34.03555679,0.0,0.0,549.0,22.89999962,0.0,1
2023-04-05 14:15:00,44.08072281,0.0,0.0,549.0,22.94000053,0.0,1
2023-04-05 14:20:00,43.02499771,0.0,0.0,549.0,23.04000092,0.0,1
2023-04-05 14:25:00,40.76670837,0.0,0.0,549.0,22.89999962,0.0,1
2023-04-05 14:30:00,44.92821121,0.0,0.0,549.0,22.94000053,0.0,1
2023-04-05 14:35:00,49.63714981,0.0,0.0,549.0,22.98999977,0.0,1
2023-04-05 14:40:00,50.00430298,0.0,0.0,549.0,22.96999931,0.0,1
2023-04-05 14:45:00,37.09577179,0.0,0.0,549.0,23.02000046,0.0,1
2023-04-05 14:50:00,39.87653732,0.0,0.0,549.0,23.04000092,0.0,1
2023-04-05 14:55:00,45.93435669,0.0,0.0,549.0,23.04000092,0.0,1
2023-04-05 15:00:00,39.6324234,0.0,0.0,549.0,23.11000061,0.0,1
2023-04-05 15:05:00,48.21545792,0.0,0.0,549.0,23.04000092,0.0,1
2023-04-05 15:10:00,45.21813202,0.0,5.0,549.0,23.15999985,0.0,1
2023-04-05 15:15:00,53.22473526,0.0,0.0,700.0,23.18000031,0.0,1
2023-04-05 15:20:00,60.34206772,0.0,0.0,650.0,23.11000061,0.0,1
2023-04-05 15:25:00,64.26678467,0.0,1.0,650.0,23.20000076,0.0,1
2023-04-05 15:30:00,38.95166779,0.0,0.0,650.0,23.37999916,0.0,1
2023-04-05 15:35:00,60.33793259,0.0,6.0,600.0,23.22999954,0.0,1
2023-04-05 15:40:00,72.70584106,0.0,4.0,650.0,23.22999954,0.0,1
2023-04-05 15:45:00,50.01769638,0.0,4.0,650.0,23.31999969,0.0,1
2023-04-05 15:50:00,66.38008881,0.0,4.0,700.0,23.5,0.0,1
2023-04-05 15:55:00,76.34708405,0.0,0.0,700.0,23.47999954,0.0,1
2023-04-05 16:00:00,85.10021973,0.0,4.0,650.0,23.37999916,0.0,1
2023-04-05 16:05:00,90.82889557,0.0,3.0,650.0,23.47999954,0.0,1
2023-04-05 16:10:00,82.56549835,0.0,4.0,650.0,23.70000076,0.0,1
2023-04-05 16:15:00,78.86087036,0.0,5.0,700.0,23.75,0.0,1
2023-04-05 16:20:00,57.62445068,0.0,0.0,800.0,23.65999985,0.0,1
2023-04-05 16:25:00,87.91720581,0.0,0.0,750.0,23.72999954,0.0,1
2023-04-05 16:30:00,96.84524536,0.0,0.0,700.0,23.79999924,0.0,1
2023-04-05 16:35:00,95.88922119,0.0,3.0,750.0,23.84000015,0.0,1
2023-04-05 16:40:00,103.0131989,0.0,0.0,800.0,24.01000023,0.0,1
2023-04-05 16:45:00,123.3585205,0.0,0.0,800.0,23.95999908,0.0,1
2023-04-05 16:50:00,150.87146,0.0,0.0,750.0,23.84000015,0.0,1
2023-04-05 16:55:00,165.2867889,0.0,0.0,750.0,23.95999908,0.0,1
2023-04-05 17:00:00,132.41716,0.0,0.0,750.0,23.94000053,0.0,1
2023-04-05 17:05:00,174.7970734,0.0,0.0,750.0,23.94000053,0.0,1
2023-04-05 17:10:00,164.1945648,0.0,0.0,750.0,24.05999947,0.0,1
2023-04-05 17:15:00,75.93102264,0.0,0.0,750.0,24.10000038,0.0,1
2023-04-05 17:20:00,67.67156219,0.0,0.0,750.0,24.17000008,0.0,1
2023-04-05 17:25:00,84.10193634,0.0,0.0,750.0,24.03000069,0.0,1
2023-04-05 17:30:00,133.4456787,0.0,0.0,750.0,24.14999962,0.0,1
2023-04-05 17:35:00,263.6981812,0.0,0.0,750.0,24.05999947,0.0,1
2023-04-05 17:40:00,317.9691467,0.0,0.0,700.0,24.07999992,0.0,1
2023-04-05 17:45:00,200.5856323,0.0,0.0,700.0,24.20000076,0.0,1
